group,metric,label,cc_iso3c,raw_value,value,imputed,radar_x,radar_y,data_label,hover_label
cap,cap_numwork,Numeracy at work,FRA,0.5733333333333336,0.5733333333333336,,0.35746748639900744,-0.4482500499483372,0.57,"FRA - Numeracy at
work: 0.57"
cap,cap_numwork,Numeracy at work,GBR,0.6000000000000002,0.6000000000000002,,0.3740938811152403,-0.46909888948081796,0.60,"GBR - Numeracy at
work: 0.60"
cap,cap_numwork,Numeracy at work,GRC,0.64,0.64,,0.3990334731895895,-0.5003721487795391,0.64,"GRC - Numeracy at
work: 0.64"
cap,cap_numwork,Numeracy at work,HRV,0.4808888888888889,,0.4808888888888889,0.2998293180493999,-0.37597407290240364,0.48,"HRV - Numeracy at
work: 0.48 (imputed)"
cap,cap_numwork,Numeracy at work,HUN,0.473777777777778,,0.473777777777778,0.2953956127917379,-0.3704143823604089,0.47,"HUN - Numeracy at
work: 0.47 (imputed)"
cap,cap_numwork,Numeracy at work,IRL,0.6133333333333336,0.6133333333333336,,0.3824070784733568,-0.47952330924705844,0.61,"IRL - Numeracy at
work: 0.61"
cap,cap_numwork,Numeracy at work,ISL,0.6071111111111112,,0.6071111111111112,0.3785275863729023,-0.47465858002281275,0.61,"ISL - Numeracy at
work: 0.61 (imputed)"
cap,cap_numwork,Numeracy at work,ISR,0.4533333333333334,0.4533333333333334,,0.2826487101759593,-0.35443027205217353,0.45,"ISR - Numeracy at
work: 0.45"
cap,cap_numwork,Numeracy at work,ITA,0.4666666666666668,0.4666666666666668,,0.29096190753407575,-0.36485469181841396,0.47,"ITA - Numeracy at
work: 0.47"
cap,cap_numwork,Numeracy at work,InCiSE,0.5810526315789475,0.5810526315789475,,0.3622803901326537,-0.4542852403393184,0.58,"InCiSE - Numeracy at
work: 0.58"
cap,cap_numwork,Numeracy at work,JPN,0.8666666666666666,0.8666666666666666,,0.5403578282775691,-0.6775872848056257,0.87,"JPN - Numeracy at
work: 0.87"
cap,cap_numwork,Numeracy at work,KOR,0.8133333333333331,0.8133333333333331,,0.5071050388451032,-0.635889605740664,0.81,"KOR - Numeracy at
work: 0.81"
cap,cap_numwork,Numeracy at work,LTU,0.18666666666666684,0.18666666666666684,,0.11638476301363038,-0.14594187672736567,0.19,"LTU - Numeracy at
work: 0.19"
cap,cap_numwork,Numeracy at work,LVA,0.6444444444444445,,0.6444444444444445,0.40180453897562834,-0.5038469553682858,0.64,"LVA - Numeracy at
work: 0.64 (imputed)"
cap,cap_numwork,Numeracy at work,MEX,0.5786666666666669,,0.5786666666666669,0.36079276534225396,-0.4524198178548334,0.58,"MEX - Numeracy at
work: 0.58 (imputed)"
cap,cap_numwork,Numeracy at work,NLD,0.4000000000000001,0.4000000000000001,,0.24939592074349348,-0.31273259298721195,0.40,"NLD - Numeracy at
work: 0.40"
cap,cap_numwork,Numeracy at work,NOR,0.30666666666666664,0.30666666666666664,,0.1912035392366783,-0.23976165462352908,0.31,"NOR - Numeracy at
work: 0.31"
cap,cap_numwork,Numeracy at work,NZL,0.9066666666666668,0.9066666666666668,,0.5652974203519185,-0.7088605441043471,0.91,"NZL - Numeracy at
work: 0.91"
cap,cap_numwork,Numeracy at work,POL,0.6666666666666666,0.6666666666666666,,0.4156598679058224,-0.5212209883120198,0.67,"POL - Numeracy at
work: 0.67"
cap,cap_numwork,Numeracy at work,PRT,0.4826666666666668,,0.4826666666666668,0.3009377443638155,-0.37736399553790245,0.48,"PRT - Numeracy at
work: 0.48 (imputed)"
cap,cap_numwork,Numeracy at work,ROU,0.5475555555555557,,0.5475555555555557,0.3413953048399822,-0.4280961717336057,0.55,"ROU - Numeracy at
work: 0.55 (imputed)"
cap,cap_numwork,Numeracy at work,SVK,1,1,,0.6234898018587336,-0.7818314824680297,1.00,"SVK - Numeracy at
work: 1.00"
cap,cap_numwork,Numeracy at work,SVN,0.6133333333333336,0.6133333333333336,,0.3824070784733568,-0.47952330924705844,0.61,"SVN - Numeracy at
work: 0.61"
cap,cap_numwork,Numeracy at work,SWE,0.36000000000000004,0.36000000000000004,,0.2244563286691441,-0.28145933368849074,0.36,"SWE - Numeracy at
work: 0.36"
cap,cap_numwork,Numeracy at work,TUR,0,0,,0,-0,0.00,"TUR - Numeracy at
work: 0.00"
cap,cap_numwork,Numeracy at work,USA,0.8399999999999999,0.8399999999999999,,0.5237314335613361,-0.6567384452731448,0.84,"USA - Numeracy at
work: 0.84"
cap,cap_readwork,Reading at work,AUS,0.5598484848484845,,0.5598484848484845,0.12457800772251233,-0.5458119144714902,0.56,"AUS - Reading at
work: 0.56 (imputed)"
cap,cap_readwork,Reading at work,AUT,0.5795454545454545,0.5795454545454545,,0.1289609958155913,-0.5650150400144659,0.58,"AUT - Reading at
work: 0.58"
cap,cap_readwork,Reading at work,BEL,0.39772727272727254,0.39772727272727254,,0.08850264418717048,-0.3877554196177706,0.40,"BEL - Reading at
work: 0.40"
cap,cap_readwork,Reading at work,BGR,0.5022727272727271,,0.5022727272727271,0.11176619637351244,-0.4896797013458703,0.50,"BGR - Reading at
work: 0.50 (imputed)"
cap,cap_readwork,Reading at work,CAN,0.6818181818181815,0.6818181818181815,,0.15171881860657796,-0.6647235764876067,0.68,"CAN - Reading at
work: 0.68"
cap,cap_readwork,Reading at work,CHE,0.7409090909090907,,0.7409090909090907,0.16486778288581475,-0.7223329531165328,0.74,"CHE - Reading at
work: 0.74 (imputed)"
cap,cap_readwork,Reading at work,CHL,0.5227272727272724,0.5227272727272724,,0.11631776093170974,-0.5096214086404983,0.52,"CHL - Reading at
work: 0.52"
cap,cap_readwork,Reading at work,CZE,0.5909090909090906,0.5909090909090906,,0.13148964279236755,-0.5760937662892591,0.59,"CZE - Reading at
work: 0.59"
cap,cap_readwork,Reading at work,DEU,0.8295454545454541,0.8295454545454541,,0.18459122930466984,-0.8087470180599214,0.83,"DEU - Reading at
work: 0.83"
cap,cap_readwork,Reading at work,DNK,0.7159090909090909,0.7159090909090909,,0.15930475953690695,-0.6979597553119874,0.72,"DNK - Reading at
work: 0.72"
cap,cap_readwork,Reading at work,ESP,0.4659090909090908,0.4659090909090908,,0.10367452604782829,-0.45422777726653135,0.47,"ESP - Reading at
work: 0.47"
cap,cap_readwork,Reading at work,EST,0.8068181818181814,0.8068181818181814,,0.17953393535111725,-0.7865895655103345,0.81,"EST - Reading at
work: 0.81"
cap,cap_readwork,Reading at work,FIN,0.7386363636363636,0.7386363636363636,,0.16436205349045954,-0.7201172078615743,0.74,"FIN - Reading at
work: 0.74"
cap,cap_readwork,Reading at work,FRA,0.2840909090909088,0.2840909090909088,,0.06321617441940744,-0.27696815686983595,0.28,"FRA - Reading at
work: 0.28"
cap,cap_readwork,Reading at work,GBR,0.6818181818181815,0.6818181818181815,,0.15171881860657796,-0.6647235764876067,0.68,"GBR - Reading at
work: 0.68"
cap,cap_readwork,Reading at work,GRC,0.3863636363636364,0.3863636363636364,,0.08597399721039423,-0.3766766933429774,0.39,"GRC - Reading at
work: 0.39"
cap,cap_readwork,Reading at work,HRV,0.5181818181818179,,0.5181818181818179,0.11530630214099923,-0.505189918130581,0.52,"HRV - Reading at
work: 0.52 (imputed)"
cap,cap_readwork,Reading at work,HUN,0.5075757575757573,,0.5075757575757573,0.11294623162934138,-0.49484977360744054,0.51,"HUN - Reading at
work: 0.51 (imputed)"
cap,cap_readwork,Reading at work,IRL,0.5454545454545451,0.5454545454545451,,0.12137505488526235,-0.5317788611900852,0.55,"IRL - Reading at
work: 0.55"
cap,cap_readwork,Reading at work,ISL,0.614393939393939,,0.614393939393939,0.1367155132110386,-0.5989898005904989,0.61,"ISL - Reading at
work: 0.61 (imputed)"
cap,cap_readwork,Reading at work,ISR,0.19318181818181784,0.19318181818181784,,0.04298699860519704,-0.18833834667148833,0.19,"ISR - Reading at
work: 0.19"
cap,cap_readwork,Reading at work,ITA,0.34090909090909094,0.34090909090909094,,0.07585940930328902,-0.3323617882438035,0.34,"ITA - Reading at
work: 0.34"
cap,cap_readwork,Reading at work,InCiSE,0.5658891547049439,0.5658891547049439,,0.12592218322069343,-0.551701132122828,0.57,"InCiSE - Reading at
work: 0.57"
cap,cap_readwork,Reading at work,JPN,1,1,,0.22252093395631445,-0.9749279121818236,1.00,"JPN - Reading at
work: 1.00"
cap,cap_readwork,Reading at work,KOR,0.852272727272727,0.852272727272727,,0.18964852325822248,-0.8309044706095084,0.85,"KOR - Reading at
work: 0.85"
cap,cap_readwork,Reading at work,LTU,0.04545454545454523,0.04545454545454523,,0.010114587907105151,-0.04431490509917358,0.05,"LTU - Reading at
work: 0.05"
cap,cap_readwork,Reading at work,LVA,0.5719696969696967,,0.5719696969696967,0.12727523116440706,-0.5576292224979367,0.57,"LVA - Reading at
work: 0.57 (imputed)"
cap,cap_readwork,Reading at work,MEX,0.4484848484848482,,0.4484848484848482,0.09979726735010461,-0.4372403969785146,0.45,"MEX - Reading at
work: 0.45 (imputed)"
cap,cap_readwork,Reading at work,NLD,0.6931818181818182,0.6931818181818182,,0.15424746558335434,-0.6758023027624005,0.69,"NLD - Reading at
work: 0.69"
cap,cap_readwork,Reading at work,NOR,0.6931818181818182,0.6931818181818182,,0.15424746558335434,-0.6758023027624005,0.69,"NOR - Reading at
work: 0.69"
cap,cap_readwork,Reading at work,NZL,0.9090909090909092,0.9090909090909092,,0.20229175814210407,-0.8862981019834761,0.91,"NZL - Reading at
work: 0.91"
cap,cap_readwork,Reading at work,POL,0.6477272727272727,0.6477272727272727,,0.14413287767624913,-0.6314873976632266,0.65,"POL - Reading at
work: 0.65"
cap,cap_readwork,Reading at work,PRT,0.4325757575757576,,0.4325757575757576,0.09625716158261785,-0.42173018019380404,0.43,"PRT - Reading at
work: 0.43 (imputed)"
cap,cap_readwork,Reading at work,ROU,0.6075757575757574,,0.6075757575757574,0.13519832502497284,-0.592342564825623,0.61,"ROU - Reading at
work: 0.61 (imputed)"
cap,cap_readwork,Reading at work,SVK,0.45454545454545464,0.45454545454545464,,0.10114587907105205,-0.4431490509917381,0.45,"SVK - Reading at
work: 0.45"
cap,cap_readwork,Reading at work,SVN,0.4999999999999996,0.4999999999999996,,0.11126046697815714,-0.4874639560909114,0.50,"SVN - Reading at
work: 0.50"
cap,cap_readwork,Reading at work,SWE,0.6818181818181815,0.6818181818181815,,0.15171881860657796,-0.6647235764876067,0.68,"SWE - Reading at
work: 0.68"
cap,cap_readwork,Reading at work,TUR,0,0,,0,-0,0.00,"TUR - Reading at
work: 0.00"
cap,cap_readwork,Reading at work,USA,0.7613636363636359,0.7613636363636359,,0.16941934744401205,-0.7422746604111607,0.76,"USA - Reading at
work: 0.76"
cap,cap_writwork,Writing at work,AUS,0.5968253968253967,,0.5968253968253967,-0.1328061447104352,-0.5818617380640724,0.60,"AUS - Writing at
work: 0.60 (imputed)"
cap,cap_writwork,Writing at work,AUT,0.6825396825396826,0.6825396825396826,,-0.15187936762097645,-0.6654269876796574,0.68,"AUT - Writing at
work: 0.68"
cap,cap_writwork,Writing at work,BEL,0.5,0.5,,-0.11126046697815717,-0.4874639560909118,0.50,"BEL - Writing at
work: 0.50"
cap,cap_writwork,Writing at work,BGR,0.4931216931216932,,0.4931216931216932,-0.1097298997075582,-0.4807581027266983,0.49,"BGR - Writing at
work: 0.49 (imputed)"
cap,cap_writwork,Writing at work,CAN,0.6507936507936508,0.6507936507936508,,-0.14481521098744266,-0.6344768952294408,0.65,"CAN - Writing at
work: 0.65"
cap,cap_writwork,Writing at work,CHE,0.6153439153439153,,0.6153439153439153,-0.13692690274666325,-0.5999159586600322,0.62,"CHE - Writing at
work: 0.62 (imputed)"
cap,cap_writwork,Writing at work,CHL,0.5476190476190477,0.5476190476190477,,-0.12185670192845786,-0.5338890947662368,0.55,"CHL - Writing at
work: 0.55"
cap,cap_writwork,Writing at work,CZE,0.6269841269841271,0.6269841269841271,,-0.13951709351229236,-0.6112643258917784,0.63,"CZE - Writing at
work: 0.63"
cap,cap_writwork,Writing at work,DEU,0.6666666666666666,0.6666666666666666,,-0.14834728930420954,-0.649951941454549,0.67,"DEU - Writing at
work: 0.67"
cap,cap_writwork,Writing at work,DNK,0.5079365079365078,0.5079365079365078,,-0.11302650613654058,-0.49520147920346586,0.51,"DNK - Writing at
work: 0.51"
cap,cap_writwork,Writing at work,ESP,0.7063492063492062,0.7063492063492062,,-0.15717748509612675,-0.6886395570173197,0.71,"ESP - Writing at
work: 0.71"
cap,cap_writwork,Writing at work,EST,0.3968253968253969,0.3968253968253969,,-0.08830195791917238,-0.3868761556277079,0.40,"EST - Writing at
work: 0.40"
cap,cap_writwork,Writing at work,FIN,0.5317460317460317,0.5317460317460317,,-0.11832462361169095,-0.5184140485411284,0.53,"FIN - Writing at
work: 0.53"
cap,cap_writwork,Writing at work,FRA,0.380952380952381,0.380952380952381,,-0.08476987960240547,-0.3714011094025995,0.38,"FRA - Writing at
work: 0.38"
cap,cap_writwork,Writing at work,GBR,0.7460317460317462,0.7460317460317462,,-0.16600768088804405,-0.7273271725800907,0.75,"GBR - Writing at
work: 0.75"
cap,cap_writwork,Writing at work,GRC,0.380952380952381,0.380952380952381,,-0.08476987960240547,-0.3714011094025995,0.38,"GRC - Writing at
work: 0.38"
cap,cap_writwork,Writing at work,HRV,0.5497354497354499,,0.5497354497354499,-0.1223276457040268,-0.5359524342629179,0.55,"HRV - Writing at
work: 0.55 (imputed)"
cap,cap_writwork,Writing at work,HUN,0.6169312169312168,,0.6169312169312168,-0.13728011057833991,-0.6014634632825429,0.62,"HUN - Writing at
work: 0.62 (imputed)"
cap,cap_writwork,Writing at work,IRL,0.7460317460317462,0.7460317460317462,,-0.16600768088804405,-0.7273271725800907,0.75,"IRL - Writing at
work: 0.75"
cap,cap_writwork,Writing at work,ISL,0.5349206349206349,,0.5349206349206349,-0.11903103927504434,-0.5215090577861501,0.53,"ISL - Writing at
work: 0.53 (imputed)"
cap,cap_writwork,Writing at work,ISR,0.5238095238095236,0.5238095238095236,,-0.11655858445330747,-0.5106765254285741,0.52,"ISR - Writing at
work: 0.52"
cap,cap_writwork,Writing at work,ITA,0.5793650793650794,0.5793650793650794,,-0.12892085856199165,-0.5648391872164534,0.58,"ITA - Writing at
work: 0.58"
cap,cap_writwork,Writing at work,InCiSE,0.5813004734057365,0.5813004734057365,,-0.12935152425149216,-0.5667260568877605,0.58,"InCiSE - Writing at
work: 0.58"
cap,cap_writwork,Writing at work,JPN,0.8015873015873015,0.8015873015873015,,-0.17836995499672814,-0.7814898343679697,0.80,"JPN - Writing at
work: 0.80"
cap,cap_writwork,Writing at work,KOR,1,1,,-0.22252093395631434,-0.9749279121818236,1.00,"KOR - Writing at
work: 1.00"
cap,cap_writwork,Writing at work,LTU,0.26984126984126977,0.26984126984126977,,-0.06004533138503718,-0.2630757858268412,0.27,"LTU - Writing at
work: 0.27"
cap,cap_writwork,Writing at work,LVA,0.46772486772486777,,0.46772486772486777,-0.10407857440073116,-0.45599802876652495,0.47,"LVA - Writing at
work: 0.47 (imputed)"
cap,cap_writwork,Writing at work,MEX,0.5433862433862432,,0.5433862433862432,-0.12091481437731998,-0.5297624157728743,0.54,"MEX - Writing at
work: 0.54 (imputed)"
cap,cap_writwork,Writing at work,NLD,0.6269841269841271,0.6269841269841271,,-0.13951709351229236,-0.6112643258917784,0.63,"NLD - Writing at
work: 0.63"
cap,cap_writwork,Writing at work,NOR,0.45238095238095233,0.45238095238095233,,-0.10066423202785647,-0.4410388174155868,0.45,"NOR - Writing at
work: 0.45"
cap,cap_writwork,Writing at work,NZL,0.8650793650793651,0.8650793650793651,,-0.19249826826379574,-0.843390019268403,0.87,"NZL - Writing at
work: 0.87"
cap,cap_writwork,Writing at work,POL,0.5714285714285713,0.5714285714285713,,-0.12715481940360815,-0.557101664103899,0.57,"POL - Writing at
work: 0.57"
cap,cap_writwork,Writing at work,PRT,0.6333333333333335,,0.6333333333333335,-0.14092992483899913,-0.6174543443818218,0.63,"PRT - Writing at
work: 0.63 (imputed)"
cap,cap_writwork,Writing at work,ROU,0.5619047619047618,,0.5619047619047618,-0.12503557241354804,-0.5478166363688342,0.56,"ROU - Writing at
work: 0.56 (imputed)"
cap,cap_writwork,Writing at work,SVK,0.7777777777777779,0.7777777777777779,,-0.17307183752157784,-0.7582772650303073,0.78,"SVK - Writing at
work: 0.78"
cap,cap_writwork,Writing at work,SVN,0.7698412698412698,0.7698412698412698,,-0.17130579836319434,-0.7505397419177531,0.77,"SVN - Writing at
work: 0.77"
cap,cap_writwork,Writing at work,SWE,0.31746031746031744,0.31746031746031744,,-0.07064156633533789,-0.3095009245021662,0.32,"SWE - Writing at
work: 0.32"
cap,cap_writwork,Writing at work,TUR,0,0,,-0,-0,0.00,"TUR - Writing at
work: 0.00"
cap,cap_writwork,Writing at work,USA,0.8492063492063492,0.8492063492063492,,-0.18896618994702885,-0.8279149730432946,0.85,"USA - Writing at
work: 0.85"
cap,cap_influence,Influencing,AUS,0.661032863849765,,0.661032863849765,-0.41214724930380103,-0.5168163039037491,0.66,"AUS - Influencing:
0.66 (imputed)"
cap,cap_influence,Influencing,AUT,0.2676056338028168,0.2676056338028168,,-0.16684938359599902,-0.209222509392853,0.27,"AUT - Influencing:
0.27"
cap,cap_influence,Influencing,BEL,0.2676056338028168,0.2676056338028168,,-0.16684938359599902,-0.209222509392853,0.27,"BEL - Influencing:
0.27"
cap,cap_influence,Influencing,BGR,0.434741784037559,,0.434741784037559,-0.2710570687892899,-0.3398948135048808,0.43,"BGR - Influencing:
0.43 (imputed)"
cap,cap_influence,Influencing,CAN,0.4929577464788734,0.4929577464788734,,-0.3073541276768405,-0.38540988572367685,0.49,"CAN - Influencing:
0.49"
cap,cap_influence,Influencing,CHE,0.49671361502347455,,0.49671361502347455,-0.3096958734115213,-0.3883463419958574,0.50,"CHE - Influencing:
0.50 (imputed)"
cap,cap_influence,Influencing,CHL,0.647887323943662,0.647887323943662,,-0.4039511392324188,-0.506538706951118,0.65,"CHL - Influencing:
0.65"
cap,cap_influence,Influencing,CZE,0.1549295774647889,0.1549295774647889,,-0.09659701155557851,-0.12112882122744137,0.15,"CZE - Influencing:
0.15"
cap,cap_influence,Influencing,DEU,0.16901408450704242,0.16901408450704242,,-0.1053785580606311,-0.13214053224811786,0.17,"DEU - Influencing:
0.17"
cap,cap_influence,Influencing,DNK,0.647887323943662,0.647887323943662,,-0.4039511392324188,-0.506538706951118,0.65,"DNK - Influencing:
0.65"
cap,cap_influence,Influencing,ESP,0.2676056338028168,0.2676056338028168,,-0.16684938359599902,-0.209222509392853,0.27,"ESP - Influencing:
0.27"
cap,cap_influence,Influencing,EST,0.5915492957746478,0.5915492957746478,,-0.3688249532122084,-0.462491862868412,0.59,"EST - Influencing:
0.59"
cap,cap_influence,Influencing,FIN,0.8028169014084505,0.8028169014084505,,-0.5005481507879971,-0.6276675281785591,0.80,"FIN - Influencing:
0.80"
cap,cap_influence,Influencing,FRA,0.1549295774647889,0.1549295774647889,,-0.09659701155557851,-0.12112882122744137,0.15,"FRA - Influencing:
0.15"
cap,cap_influence,Influencing,GBR,0.8732394366197185,0.8732394366197185,,-0.5444558833132602,-0.6827260832819417,0.87,"GBR - Influencing:
0.87"
cap,cap_influence,Influencing,GRC,0.1267605633802818,0.1267605633802818,,-0.07903391854547331,-0.09910539918608838,0.13,"GRC - Influencing:
0.13"
cap,cap_influence,Influencing,HRV,0.4253521126760565,,0.4253521126760565,-0.2652027044525881,-0.33255367282442977,0.43,"HRV - Influencing:
0.43 (imputed)"
cap,cap_influence,Influencing,HUN,0.4215962441314553,,0.4215962441314553,-0.26286095871790727,-0.3296172165522492,0.42,"HUN - Influencing:
0.42 (imputed)"
cap,cap_influence,Influencing,IRL,0.5633802816901408,0.5633802816901408,,-0.35126186020210326,-0.44046844082705905,0.56,"IRL - Influencing:
0.56"
cap,cap_influence,Influencing,ISL,0.3586854460093899,,0.3586854460093899,-0.2236367176620059,-0.2804315739932278,0.36,"ISL - Influencing:
0.36 (imputed)"
cap,cap_influence,Influencing,ISR,0.4788732394366195,0.4788732394366195,,-0.2985725811717877,-0.3743981747030001,0.48,"ISR - Influencing:
0.48"
cap,cap_influence,Influencing,ITA,0.07042253521126768,0.07042253521126768,,-0.043907732525262956,-0.055058555103382444,0.07,"ITA - Influencing:
0.07"
cap,cap_influence,Influencing,InCiSE,0.43639733135656045,0.43639733135656045,,-0.2720892856591819,-0.34118917251959174,0.44,"InCiSE -
Influencing: 0.44"
cap,cap_influence,Influencing,JPN,0.2112676056338027,0.2112676056338027,,-0.13172319757578868,-0.16517566531014707,0.21,"JPN - Influencing:
0.21"
cap,cap_influence,Influencing,KOR,0.323943661971831,0.323943661971831,,-0.2019755696162094,-0.253269353475559,0.32,"KOR - Influencing:
0.32"
cap,cap_influence,Influencing,LTU,0,0,,-0,-0,0.00,"LTU - Influencing:
0.00"
cap,cap_influence,Influencing,LVA,0.5605633802816904,,0.5605633802816904,-0.349505550901093,-0.438266098622924,0.56,"LVA - Influencing:
0.56 (imputed)"
cap,cap_influence,Influencing,MEX,0.25539906103286386,,0.25539906103286386,-0.15923870995828684,-0.1996790265082668,0.26,"MEX - Influencing:
0.26 (imputed)"
cap,cap_influence,Influencing,NLD,0.4647887323943663,0.4647887323943663,,-0.2897910346667353,-0.36338646368232386,0.46,"NLD - Influencing:
0.46"
cap,cap_influence,Influencing,NOR,0.4929577464788734,0.4929577464788734,,-0.3073541276768405,-0.38540988572367685,0.49,"NOR - Influencing:
0.49"
cap,cap_influence,Influencing,NZL,1,1,,-0.6234898018587334,-0.7818314824680299,1.00,"NZL - Influencing:
1.00"
cap,cap_influence,Influencing,POL,0.4366197183098592,0.4366197183098592,,-0.27222794165663006,-0.3413630416409708,0.44,"POL - Influencing:
0.44"
cap,cap_influence,Influencing,PRT,0.3981220657276995,,0.3981220657276995,-0.24822504787615296,-0.31126436485112174,0.40,"PRT - Influencing:
0.40 (imputed)"
cap,cap_influence,Influencing,ROU,0.35962441314554006,,0.35962441314554006,-0.22422215409567603,-0.28116568806127284,0.36,"ROU - Influencing:
0.36 (imputed)"
cap,cap_influence,Influencing,SVK,0.3661971830985915,0.3661971830985915,,-0.22832020913136714,-0.2863044865375884,0.37,"SVK - Influencing:
0.37"
cap,cap_influence,Influencing,SVN,0.5211267605633805,0.5211267605633805,,-0.3249172206869457,-0.40743330776502984,0.52,"SVN - Influencing:
0.52"
cap,cap_influence,Influencing,SWE,0.4929577464788734,0.4929577464788734,,-0.3073541276768405,-0.38540988572367685,0.49,"SWE - Influencing:
0.49"
cap,cap_influence,Influencing,TUR,0.3380281690140845,0.3380281690140845,,-0.210757116121262,-0.26428106449623545,0.34,"TUR - Influencing:
0.34"
cap,cap_influence,Influencing,USA,0.9859154929577468,0.9859154929577468,,-0.614708255353681,-0.7708197714473537,0.99,"USA - Influencing:
0.99"
cap,cap_planning,Planning skills,AUS,0.7129251700680271,,0.7129251700680271,-0.64232338337533,-0.3093266385001367,0.71,"AUS - Planning
skills: 0.71
(imputed)"
cap,cap_planning,Planning skills,AUT,0.5816326530612244,0.5816326530612244,,-0.5240329129636517,-0.25236095030306954,0.58,"AUT - Planning
skills: 0.58"
cap,cap_planning,Planning skills,BEL,0.7551020408163263,0.7551020408163263,,-0.6803234308650917,-0.3276264968846867,0.76,"BEL - Planning
skills: 0.76"
cap,cap_planning,Planning skills,BGR,0.7210884353741496,,0.7210884353741496,-0.6496782312765742,-0.31286854657456575,0.72,"BGR - Planning
skills: 0.72
(imputed)"
cap,cap_planning,Planning skills,CAN,0.7551020408163263,0.7551020408163263,,-0.6803234308650917,-0.3276264968846867,0.76,"CAN - Planning
skills: 0.76"
cap,cap_planning,Planning skills,CHE,0.6891156462585032,,0.6891156462585032,-0.6208717436633675,-0.29899607328305194,0.69,"CHE - Planning
skills: 0.69
(imputed)"
cap,cap_planning,Planning skills,CHL,0.6938775510204079,0.6938775510204079,,-0.62516207160576,-0.30106218632646886,0.69,"CHL - Planning
skills: 0.69"
cap,cap_planning,Planning skills,CZE,0.7653061224489796,0.7653061224489796,,-0.6895169907416472,-0.3320538819777231,0.77,"CZE - Planning
skills: 0.77"
cap,cap_planning,Planning skills,DEU,0,0,,-0,-0,0.00,"DEU - Planning
skills: 0.00"
cap,cap_planning,Planning skills,DNK,0.7959183673469385,0.7959183673469385,,-0.7170976703713129,-0.345336037256832,0.80,"DNK - Planning
skills: 0.80"
cap,cap_planning,Planning skills,ESP,0.7142857142857141,0.7142857142857141,,-0.6435491913588706,-0.30991695651254153,0.71,"ESP - Planning
skills: 0.71"
cap,cap_planning,Planning skills,EST,0.8673469387755103,0.8673469387755103,,-0.7814525895072002,-0.37632773290808624,0.87,"EST - Planning
skills: 0.87"
cap,cap_planning,Planning skills,FIN,0.6122448979591836,0.6122448979591836,,-0.5516135925933177,-0.26564310558217846,0.61,"FIN - Planning
skills: 0.61"
cap,cap_planning,Planning skills,FRA,0.6632653061224489,0.6632653061224489,,-0.5975813919760942,-0.28778003104736005,0.66,"FRA - Planning
skills: 0.66"
cap,cap_planning,Planning skills,GBR,1,1,,-0.900968867902419,-0.43388373911755823,1.00,"GBR - Planning
skills: 1.00"
cap,cap_planning,Planning skills,GRC,0.2653061224489796,0.2653061224489796,,-0.23903255679043772,-0.11511201241894403,0.27,"GRC - Planning
skills: 0.27"
cap,cap_planning,Planning skills,HRV,0.6251700680272106,,0.6251700680272106,-0.5632587684369542,-0.2712511267000244,0.63,"HRV - Planning
skills: 0.63
(imputed)"
cap,cap_planning,Planning skills,HUN,0.6095238095238095,,0.6095238095238095,-0.5491619766262363,-0.2644624695573688,0.61,"HUN - Planning
skills: 0.61
(imputed)"
cap,cap_planning,Planning skills,IRL,0.8979591836734693,0.8979591836734693,,-0.809033269136866,-0.3896098881871951,0.90,"IRL - Planning
skills: 0.90"
cap,cap_planning,Planning skills,ISL,0.5897959183673468,,0.5897959183673468,-0.531387760864896,-0.25590285837749854,0.59,"ISL - Planning
skills: 0.59
(imputed)"
cap,cap_planning,Planning skills,ISR,0.6836734693877551,0.6836734693877551,,-0.6159685117292049,-0.29663480123343267,0.68,"ISR - Planning
skills: 0.68"
cap,cap_planning,Planning skills,ITA,0.7551020408163263,0.7551020408163263,,-0.6803234308650917,-0.3276264968846867,0.76,"ITA - Planning
skills: 0.76"
cap,cap_planning,Planning skills,InCiSE,0.6592015753669888,0.6592015753669888,,-0.5939200970778871,-0.2860168443524139,0.66,"InCiSE - Planning
skills: 0.66"
cap,cap_planning,Planning skills,JPN,0.15306122448979584,0.15306122448979584,,-0.13790339814832936,-0.06641077639554459,0.15,"JPN - Planning
skills: 0.15"
cap,cap_planning,Planning skills,KOR,0.40816326530612235,0.40816326530612235,,-0.36774239506221174,-0.1770954037214523,0.41,"KOR - Planning
skills: 0.41"
cap,cap_planning,Planning skills,LTU,0.826530612244898,0.826530612244898,,-0.744678350000979,-0.358618192535941,0.83,"LTU - Planning
skills: 0.83"
cap,cap_planning,Planning skills,LVA,0.6904761904761906,,0.6904761904761906,-0.6220975516469085,-0.29958639129545694,0.69,"LVA - Planning
skills: 0.69
(imputed)"
cap,cap_planning,Planning skills,MEX,0.5346938775510202,,0.5346938775510202,-0.4817425375314973,-0.23199497887510245,0.53,"MEX - Planning
skills: 0.53
(imputed)"
cap,cap_planning,Planning skills,NLD,0.8061224489795918,0.8061224489795918,,-0.7262912302478685,-0.34976342234986835,0.81,"NLD - Planning
skills: 0.81"
cap,cap_planning,Planning skills,NOR,0.5918367346938774,0.5918367346938774,,-0.5332264728402071,-0.25678833539610585,0.59,"NOR - Planning
skills: 0.59"
cap,cap_planning,Planning skills,NZL,0.857142857142857,0.857142857142857,,-0.7722590296306447,-0.3719003478150498,0.86,"NZL - Planning
skills: 0.86"
